amostra_id;skill;split;classe;arquivo;texto_sha256;tipo;sinal;indice_detector;trecho;rotulo;justificativa
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);32;Não rolo.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);33;Coincidência.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);34;Foi isso.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);35;Não.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;atestacao;cadencia.fragmento de ênfase (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;atestacao;cadencia.fragmentos de ênfase COLADOS (Regra 4: nunca dois);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);1;NEURO 06h — pupilas 1/1h.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);2;pertences leito 17.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);3;que bom, isso ajuda, traga coisas dela para o quarto, som familiar faz bem;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);4;eu não abri;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);5;Não é ele.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);6;22h — enoxa + decúbito;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;atestacao;cadencia.pensamento em itálico (Regra 4 ≤2–3);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
hoover-mcfadden-contraste-03;hoover-mcfadden;holdout;contraste;samples/hoover-mcfadden/contraste-03.md;a0c89d83a9fda529ab878683efcf3b8292703674e03f312aba214e9c99c79a0a;atestacao;cadencia.pergunta retórica (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;gnomico;1;porque não era desprezo;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;gnomico;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;personificacao;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;sanfona;1;Ele estava parado na boca do beco, e a luz do lampião do mercado batia nas costas dele, então por um instante ;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;sanfona;2;Isaura ficou sozinha no beco com o estilete tremendo na mão e o vazio novo aberto no peito, aquele buraco de l;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;sanfona;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;metafora_elaborada;1;como uma segunda garganta, faminta, e mandou tudo para cima, para a janela, para;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;metafora_elaborada;2;como um cão que ouve o dono, e o momento — fosse o que fosse — passou. — Amanhã;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;metafora_elaborada;3;como se a cinza tivesse decidido que aquela era a lembrança do dia. Ela nem tin;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;metafora_elaborada;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmentos colados (≤4 palavras);1;Velha. Fraca.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmentos colados (≤4 palavras);2;Mentira, e ela sabia. Curar custava fundo.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.fragmentos colados (≤4 palavras);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.staccato (frases curtas);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.clipe de negação curto;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.anáfora (frases coladas, mesmo início);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.epigrama antitético;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);1;Velha.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);2;Fraca.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);3;Sumira.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);4;Valeu.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);5;Era interesse.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.fragmento de ênfase (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.fragmentos de ênfase COLADOS (Regra 4: nunca dois);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);1;O que foi dessa vez.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);2;o menino é o retrato da Maren.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.pensamento em itálico (Regra 4 ≤2–3);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.pergunta retórica (Regra 4 ≤1–2);1;*O que foi dessa vez.* A voz de Teo rindo?;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;detectada;cadencia.pergunta retórica (Regra 4 ≤1–2);2;O gosto de alguma coisa?;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-01;romantasy;calibracao;aprovada;samples/romantasy/aprovado-01.md;5b4312775809a219ebbf47f7f02fdbca3f3e98d658b321189c374cc38482d239;atestacao;cadencia.pergunta retórica (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;gnomico;1;eles conhecem os velhos campos que nós queimamos.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;gnomico;2;não se afeiçoe ao instrumento.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;gnomico;3;porque quando eu te vi curá-lo ontem, você já não lembrava mais quem estava salvando;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;gnomico;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;personificacao;1;Quando ele atravessou o pátio de mármore rachado, os criados já varriam a fuligem que assentava toda;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;personificacao;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;sanfona;1;Está tudo morrendo, e eles varrem a prova das escadas.* O Alto Inquisidor Vael o esperava na Sala dos Selos, d;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;sanfona;2;E há uma velha história de que a cinza-flor não era a única — de que houve uma flor antes dela, mais forte, qu;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;sanfona;3;Ela estava no telhado da peixaria, as pernas penduradas na borda, comendo uma laranja como se o mundo não esti;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;sanfona;4;Antes que ele respondesse, o sino da Corte tocou — não as três badaladas do dia, mas o toque longo e único que;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;sanfona;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;metafora_elaborada;1;como se pudesse ver dali a mulher que Corvel não tinha prendido. — Dizem que vo;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;metafora_elaborada;2;como se fosse. Ficou em posição, as mãos atrás das costas, e esperou a lâmina ca;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;metafora_elaborada;3;como se o mundo não estivesse acabando de fuligem — e quando o viu subir pela es;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;metafora_elaborada;4;como se ela fosse a última coisa quente numa cidade de cinzas. Antes que ele re;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;metafora_elaborada;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.fragmentos colados (≤4 palavras);1;A Maré de Cinzas. Catorze dias mais cedo.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.fragmentos colados (≤4 palavras);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.staccato (frases curtas);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.clipe de negação curto;1;Não precisou.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.clipe de negação curto;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.anáfora (frases coladas, mesmo início);1;*Está morrendo. / Está tudo morrendo, e eles varrem a prova das escadas.*;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.anáfora (frases coladas, mesmo início);2;Não contou a última linha de Vael. / Não precisou.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.anáfora (frases coladas, mesmo início);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.epigrama antitético;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);1;*Está morrendo.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);2;Meia-verdade.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);3;Ele contou.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.fragmento de ênfase (Regra 4 ≤1–2);4;Não precisou.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.fragmento de ênfase (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.fragmentos de ênfase COLADOS (Regra 4: nunca dois);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);1;Está morrendo. Está tudo morrendo, e eles varrem a prova das escadas.;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);2;Saura;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;detectada;cadencia.pensamento em itálico (Regra 4 ≤2–3);3;volta pra cama, seu teimoso;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.pensamento em itálico (Regra 4 ≤2–3);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-02;romantasy;calibracao;aprovada;samples/romantasy/aprovado-02.md;1435b5c3935026dc7fb621db9350536956dc12ebff4a02444fab3b87d9f68347;atestacao;cadencia.pergunta retórica (Regra 4 ≤1–2);;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
romantasy-aprovado-03;romantasy;holdout;aprovada;samples/romantasy/aprovado-03.md;be449a5d1281d60e7ed573fc1a8c8472a204c4ec43efdb2f53a50c78a7f7aee2;detectada;gnomico;1;porque estavam respirando a mesma coisa;legitima;SUBSTITUIR POR JUSTIFICATIVA HUMANA ESPECÍFICA
romantasy-aprovado-03;romantasy;holdout;aprovada;samples/romantasy/aprovado-03.md;be449a5d1281d60e7ed573fc1a8c8472a204c4ec43efdb2f53a50c78a7f7aee2;atestacao;gnomico;;;validado;SUBSTITUIR POR ATESTAÇÃO HUMANA DE REVISÃO INTEGRAL DESTE SINAL
